"geo","geo_tipo","regiao","atividade","macrossetor","ano","vab_nominal","vab_lo95","vab_hi95","tipo","horizonte"
"Amazonas","estado","Norte","agropecuaria","agropecuaria",2018,5514.89779976379,,,"Histórico","Histórico"
"Amazonas","estado","Norte","agropecuaria","agropecuaria",2019,4970.46789770616,,,"Histórico","Histórico"
"Amazonas","estado","Norte","agropecuaria","agropecuaria",2020,5114.44914274528,,,"Histórico","Histórico"
"Amazonas","estado","Norte","agropecuaria","agropecuaria",2021,5631.73367994133,,,"Histórico","Histórico"
"Amazonas","estado","Norte","agropecuaria","agropecuaria",2022,5687.80893568874,,,"Histórico","Histórico"
"Amazonas","estado","Norte","agropecuaria","agropecuaria",2023,7440.37857861564,,,"Histórico","Histórico"
"Amazonas","estado","Norte","agropecuaria","agropecuaria",2024,9655.84484249416,1651.75063014351,22441.3042182831,"Projetado","Operacional"
"Amazonas","estado","Norte","agropecuaria","agropecuaria",2025,12644.1031030208,-88.5687486902404,90132.3961214786,"Projetado","Operacional"
"Amazonas","estado","Norte","agropecuaria","agropecuaria",2026,16526.2615489239,16.787676774641,440240.878450355,"Projetado","Operacional"
"Amazonas","estado","Norte","comercio_veiculos","servicos",2002,1488.15364143964,,,"Histórico","Histórico"
"Amazonas","estado","Norte","comercio_veiculos","servicos",2003,2112.7748696187,,,"Histórico","Histórico"
"Amazonas","estado","Norte","comercio_veiculos","servicos",2004,2321.10495440139,,,"Histórico","Histórico"
"Amazonas","estado","Norte","comercio_veiculos","servicos",2005,3019.0815461165,,,"Histórico","Histórico"
"Amazonas","estado","Norte","comercio_veiculos","servicos",2006,3225.127505957,,,"Histórico","Histórico"
"Amazonas","estado","Norte","comercio_veiculos","servicos",2007,4440.9236193528,,,"Histórico","Histórico"
"Amazonas","estado","Norte","comercio_veiculos","servicos",2008,4603.4581543332,,,"Histórico","Histórico"
"Amazonas","estado","Norte","comercio_veiculos","servicos",2009,5211.2516536806,,,"Histórico","Histórico"
"Amazonas","estado","Norte","comercio_veiculos","servicos",2010,5718.41281386558,,,"Histórico","Histórico"
"Amazonas","estado","Norte","comercio_veiculos","servicos",2011,6064.94794931979,,,"Histórico","Histórico"
"Amazonas","estado","Norte","comercio_veiculos","servicos",2012,6849.2385123776,,,"Histórico","Histórico"
"Amazonas","estado","Norte","comercio_veiculos","servicos",2013,8509.3414489551,,,"Histórico","Histórico"
"Amazonas","estado","Norte","comercio_veiculos","servicos",2014,7857.27574540815,,,"Histórico","Histórico"
"Amazonas","estado","Norte","comercio_veiculos","servicos",2015,8090.93595296141,,,"Histórico","Histórico"
"Amazonas","estado","Norte","comercio_veiculos","servicos",2016,8376.49676821965,,,"Histórico","Histórico"
"Amazonas","estado","Norte","comercio_veiculos","servicos",2017,8925.63552652431,,,"Histórico","Histórico"
"Amazonas","estado","Norte","comercio_veiculos","servicos",2018,9327.97014341617,,,"Histórico","Histórico"
"Amazonas","estado","Norte","comercio_veiculos","servicos",2019,9535.55405789459,,,"Histórico","Histórico"
"Amazonas","estado","Norte","comercio_veiculos","servicos",2020,10020.2803852462,,,"Histórico","Histórico"
"Amazonas","estado","Norte","comercio_veiculos","servicos",2021,12023.9223341612,,,"Histórico","Histórico"
"Amazonas","estado","Norte","comercio_veiculos","servicos",2022,13229.7058124774,,,"Histórico","Histórico"
"Amazonas","estado","Norte","comercio_veiculos","servicos",2023,13975.9934708502,,,"Histórico","Histórico"
"Amazonas","estado","Norte","comercio_veiculos","servicos",2024,14465.6974005543,9974.90784462839,19648.5364785544,"Projetado","Operacional"
"Amazonas","estado","Norte","comercio_veiculos","servicos",2025,15217.5904327506,7072.11586913219,28591.1785594857,"Projetado","Operacional"
"Amazonas","estado","Norte","comercio_veiculos","servicos",2026,15803.126639921,4949.71768991374,41069.984527263,"Projetado","Operacional"
"Amazonas","estado","Norte","construcao","industria",2002,1264.1534350931,,,"Histórico","Histórico"
"Amazonas","estado","Norte","construcao","industria",2003,1095.7518037418,,,"Histórico","Histórico"
"Amazonas","estado","Norte","construcao","industria",2004,1589.3469926932,,,"Histórico","Histórico"
"Amazonas","estado","Norte","construcao","industria",2005,1304.9910510774,,,"Histórico","Histórico"
"Amazonas","estado","Norte","construcao","industria",2006,1445.0681279183,,,"Histórico","Histórico"
"Amazonas","estado","Norte","construcao","industria",2007,2182.8894607416,,,"Histórico","Histórico"
"Amazonas","estado","Norte","construcao","industria",2008,2007.7252360799,,,"Histórico","Histórico"
"Amazonas","estado","Norte","construcao","industria",2009,2572.9259623552,,,"Histórico","Histórico"
"Amazonas","estado","Norte","construcao","industria",2010,3317.84421127003,,,"Histórico","Histórico"
"Amazonas","estado","Norte","construcao","industria",2011,3410.79406861786,,,"Histórico","Histórico"
"Amazonas","estado","Norte","construcao","industria",2012,3421.16904558817,,,"Histórico","Histórico"
"Amazonas","estado","Norte","construcao","industria",2013,4280.89993172724,,,"Histórico","Histórico"
"Amazonas","estado","Norte","construcao","industria",2014,4059.36118470419,,,"Histórico","Histórico"
"Amazonas","estado","Norte","construcao","industria",2015,3543.40308564666,,,"Histórico","Histórico"
"Amazonas","estado","Norte","construcao","industria",2016,3494.63543408581,,,"Histórico","Histórico"
"Amazonas","estado","Norte","construcao","industria",2017,2979.64037626889,,,"Histórico","Histórico"
"Amazonas","estado","Norte","construcao","industria",2018,2823.78645429574,,,"Histórico","Histórico"
"Amazonas","estado","Norte","construcao","industria",2019,3093.79284584187,,,"Histórico","Histórico"
"Amazonas","estado","Norte","construcao","industria",2020,3790.15894185212,,,"Histórico","Histórico"
"Amazonas","estado","Norte","construcao","industria",2021,3936.03068699246,,,"Histórico","Histórico"
"Amazonas","estado","Norte","construcao","industria",2022,3904.39050684363,,,"Histórico","Histórico"
"Amazonas","estado","Norte","construcao","industria",2023,4406.66207117038,,,"Histórico","Histórico"
"Amazonas","estado","Norte","construcao","industria",2024,4594.87168331751,2950.08588721218,6601.0504117572,"Projetado","Operacional"
"Amazonas","estado","Norte","construcao","industria",2025,4482.9590387318,1722.57246129672,9661.81302780851,"Projetado","Operacional"
"Amazonas","estado","Norte","construcao","industria",2026,4908.55676173632,1168.14640826207,15548.6588720484,"Projetado","Operacional"
"Amazonas","estado","Norte","eletricidade_gas_agua","industria",2002,335.24635280127,,,"Histórico","Histórico"
"Amazonas","estado","Norte","eletricidade_gas_agua","industria",2003,386.9968112583,,,"Histórico","Histórico"
"Amazonas","estado","Norte","eletricidade_gas_agua","industria",2004,451.0438836576,,,"Histórico","Histórico"
"Amazonas","estado","Norte","eletricidade_gas_agua","industria",2005,385.7962221709,,,"Histórico","Histórico"
"Amazonas","estado","Norte","eletricidade_gas_agua","industria",2006,440.1459467125,,,"Histórico","Histórico"
"Amazonas","estado","Norte","eletricidade_gas_agua","industria",2007,647.2606685867,,,"Histórico","Histórico"
"Amazonas","estado","Norte","eletricidade_gas_agua","industria",2008,822.069824105,,,"Histórico","Histórico"
"Amazonas","estado","Norte","eletricidade_gas_agua","industria",2009,915.4333196722,,,"Histórico","Histórico"
"Amazonas","estado","Norte","eletricidade_gas_agua","industria",2010,1175.3042896874,,,"Histórico","Histórico"
"Amazonas","estado","Norte","eletricidade_gas_agua","industria",2011,1494.49722215939,,,"Histórico","Histórico"
"Amazonas","estado","Norte","eletricidade_gas_agua","industria",2012,1796.36701242797,,,"Histórico","Histórico"
"Amazonas","estado","Norte","eletricidade_gas_agua","industria",2013,1703.52014716887,,,"Histórico","Histórico"
"Amazonas","estado","Norte","eletricidade_gas_agua","industria",2014,2133.67864243525,,,"Histórico","Histórico"
"Amazonas","estado","Norte","eletricidade_gas_agua","industria",2015,1799.93054907223,,,"Histórico","Histórico"
"Amazonas","estado","Norte","eletricidade_gas_agua","industria",2016,1707.11689990118,,,"Histórico","Histórico"
"Amazonas","estado","Norte","eletricidade_gas_agua","industria",2017,2017.01492658303,,,"Histórico","Histórico"
"Amazonas","estado","Norte","eletricidade_gas_agua","industria",2018,2979.33524559422,,,"Histórico","Histórico"
"Amazonas","estado","Norte","eletricidade_gas_agua","industria",2019,4435.20401913907,,,"Histórico","Histórico"
"Amazonas","estado","Norte","eletricidade_gas_agua","industria",2020,4401.64091903835,,,"Histórico","Histórico"
"Amazonas","estado","Norte","eletricidade_gas_agua","industria",2021,5265.34399361461,,,"Histórico","Histórico"
"Amazonas","estado","Norte","eletricidade_gas_agua","industria",2022,3240.99909017546,,,"Histórico","Histórico"
"Amazonas","estado","Norte","eletricidade_gas_agua","industria",2023,2948.62721327302,,,"Histórico","Histórico"
"Amazonas","estado","Norte","eletricidade_gas_agua","industria",2024,3310.53507516389,1494.60549295776,5586.04146364349,"Projetado","Operacional"
"Amazonas","estado","Norte","eletricidade_gas_agua","industria",2025,3696.17024331116,753.318692401347,10523.8509546497,"Projetado","Operacional"
"Amazonas","estado","Norte","eletricidade_gas_agua","industria",2026,4060.3527323166,373.527299421571,19508.6504645951,"Projetado","Operacional"
"Amazonas","estado","Norte","financeiro_seguros","servicos",2002,307.84089515095,,,"Histórico","Histórico"
"Amazonas","estado","Norte","financeiro_seguros","servicos",2003,296.15101468144,,,"Histórico","Histórico"
"Amazonas","estado","Norte","financeiro_seguros","servicos",2004,329.66637958349,,,"Histórico","Histórico"
"Amazonas","estado","Norte","financeiro_seguros","servicos",2005,396.50039650514,,,"Histórico","Histórico"
"Amazonas","estado","Norte","financeiro_seguros","servicos",2006,488.48290978884,,,"Histórico","Histórico"
"Amazonas","estado","Norte","financeiro_seguros","servicos",2007,579.02357392397,,,"Histórico","Histórico"
"Amazonas","estado","Norte","financeiro_seguros","servicos",2008,566.50436340444,,,"Histórico","Histórico"
"Amazonas","estado","Norte","financeiro_seguros","servicos",2009,608.26143431535,,,"Histórico","Histórico"
"Amazonas","estado","Norte","financeiro_seguros","servicos",2010,728.55038976814,,,"Histórico","Histórico"
"Amazonas","estado","Norte","financeiro_seguros","servicos",2011,873.89131251247,,,"Histórico","Histórico"
"Amazonas","estado","Norte","financeiro_seguros","servicos",2012,949.50707949947,,,"Histórico","Histórico"
"Amazonas","estado","Norte","financeiro_seguros","servicos",2013,991.58820119961,,,"Histórico","Histórico"
"Amazonas","estado","Norte","financeiro_seguros","servicos",2014,1216.76730302556,,,"Histórico","Histórico"
"Amazonas","estado","Norte","financeiro_seguros","servicos",2015,1320.11733808635,,,"Histórico","Histórico"
"Amazonas","estado","Norte","financeiro_seguros","servicos",2016,1487.37807640636,,,"Histórico","Histórico"
"Amazonas","estado","Norte","financeiro_seguros","servicos",2017,1656.76371390959,,,"Histórico","Histórico"
"Amazonas","estado","Norte","financeiro_seguros","servicos",2018,1796.61273426958,,,"Histórico","Histórico"
"Amazonas","estado","Norte","financeiro_seguros","servicos",2019,2012.25139826452,,,"Histórico","Histórico"
"Amazonas","estado","Norte","financeiro_seguros","servicos",2020,2086.2126097908,,,"Histórico","Histórico"
"Amazonas","estado","Norte","financeiro_seguros","servicos",2021,2101.1873428325,,,"Histórico","Histórico"
"Amazonas","estado","Norte","financeiro_seguros","servicos",2022,2840.15835301042,,,"Histórico","Histórico"
"Amazonas","estado","Norte","financeiro_seguros","servicos",2023,3213.87081488991,,,"Histórico","Histórico"
"Amazonas","estado","Norte","financeiro_seguros","servicos",2024,3572.52428455845,2568.03866734084,4733.56027787548,"Projetado","Operacional"
"Amazonas","estado","Norte","financeiro_seguros","servicos",2025,3935.29868407302,1972.75132023397,7071.11267506103,"Projetado","Operacional"
"Amazonas","estado","Norte","financeiro_seguros","servicos",2026,4280.3302202222,1496.37412915549,10430.0086275435,"Projetado","Operacional"
"Amazonas","estado","Norte","imobiliaria","servicos",2002,1751.30834925572,,,"Histórico","Histórico"
"Amazonas","estado","Norte","imobiliaria","servicos",2003,1850.68874489564,,,"Histórico","Histórico"
"Amazonas","estado","Norte","imobiliaria","servicos",2004,2112.38289589861,,,"Histórico","Histórico"
"Amazonas","estado","Norte","imobiliaria","servicos",2005,2520.58490140899,,,"Histórico","Histórico"
"Amazonas","estado","Norte","imobiliaria","servicos",2006,2596.10708634439,,,"Histórico","Histórico"
"Amazonas","estado","Norte","imobiliaria","servicos",2007,2785.1798891663,,,"Histórico","Histórico"
"Amazonas","estado","Norte","imobiliaria","servicos",2008,3027.48507116668,,,"Histórico","Histórico"
"Amazonas","estado","Norte","imobiliaria","servicos",2009,3570.9510741999,,,"Histórico","Histórico"
"Amazonas","estado","Norte","imobiliaria","servicos",2010,3882.00820477781,,,"Histórico","Histórico"
"Amazonas","estado","Norte","imobiliaria","servicos",2011,4042.2505845314,,,"Histórico","Histórico"
"Amazonas","estado","Norte","imobiliaria","servicos",2012,4027.57407534541,,,"Histórico","Histórico"
"Amazonas","estado","Norte","imobiliaria","servicos",2013,4558.46679124525,,,"Histórico","Histórico"
"Amazonas","estado","Norte","imobiliaria","servicos",2014,5642.2695882239,,,"Histórico","Histórico"
"Amazonas","estado","Norte","imobiliaria","servicos",2015,5991.429712417,,,"Histórico","Histórico"
"Amazonas","estado","Norte","imobiliaria","servicos",2016,6350.00950718644,,,"Histórico","Histórico"
"Amazonas","estado","Norte","imobiliaria","servicos",2017,6573.62755939536,,,"Histórico","Histórico"
"Amazonas","estado","Norte","imobiliaria","servicos",2018,7067.92263643336,,,"Histórico","Histórico"
"Amazonas","estado","Norte","imobiliaria","servicos",2019,6807.64773946756,,,"Histórico","Histórico"
"Amazonas","estado","Norte","imobiliaria","servicos",2020,7662.29777220316,,,"Histórico","Histórico"
"Amazonas","estado","Norte","imobiliaria","servicos",2021,7762.23275914539,,,"Histórico","Histórico"
"Amazonas","estado","Norte","imobiliaria","servicos",2022,8034.03198494907,,,"Histórico","Histórico"
"Amazonas","estado","Norte","imobiliaria","servicos",2023,8872.03920065568,,,"Histórico","Histórico"
"Amazonas","estado","Norte","imobiliaria","servicos",2024,9283.61444289383,7672.56090829542,11045.9598261657,"Projetado","Operacional"
"Amazonas","estado","Norte","imobiliaria","servicos",2025,9684.49034736007,6611.11683483223,13717.0507456695,"Projetado","Operacional"
"Amazonas","estado","Norte","imobiliaria","servicos",2026,9964.57379333573,5615.32431839711,16809.6395274939,"Projetado","Operacional"
"Amazonas","estado","Norte","ind_extrativa","industria",2002,606.64295528536,,,"Histórico","Histórico"
"Amazonas","estado","Norte","ind_extrativa","industria",2003,759.9175465641,,,"Histórico","Histórico"
"Amazonas","estado","Norte","ind_extrativa","industria",2004,933.1280130858,,,"Histórico","Histórico"
"Amazonas","estado","Norte","ind_extrativa","industria",2005,1169.63217440671,,,"Histórico","Histórico"
"Amazonas","estado","Norte","ind_extrativa","industria",2006,1388.97052787271,,,"Histórico","Histórico"
"Amazonas","estado","Norte","ind_extrativa","industria",2007,1217.74801146538,,,"Histórico","Histórico"
"Amazonas","estado","Norte","ind_extrativa","industria",2008,1549.2114050993,,,"Histórico","Histórico"
"Amazonas","estado","Norte","ind_extrativa","industria",2009,902.70154263285,,,"Histórico","Histórico"
"Amazonas","estado","Norte","ind_extrativa","industria",2010,1221.32181098582,,,"Histórico","Histórico"
"Amazonas","estado","Norte","ind_extrativa","industria",2011,2470.19305606275,,,"Histórico","Histórico"
"Amazonas","estado","Norte","ind_extrativa","industria",2012,3265.30706013553,,,"Histórico","Histórico"
"Amazonas","estado","Norte","ind_extrativa","industria",2013,3440.68545117421,,,"Histórico","Histórico"
"Amazonas","estado","Norte","ind_extrativa","industria",2014,2055.06530052542,,,"Histórico","Histórico"
"Amazonas","estado","Norte","ind_extrativa","industria",2015,1493.06602772743,,,"Histórico","Histórico"
"Amazonas","estado","Norte","ind_extrativa","industria",2016,329.27231254338,,,"Histórico","Histórico"
"Amazonas","estado","Norte","ind_extrativa","industria",2017,447.862127026,,,"Histórico","Histórico"
"Amazonas","estado","Norte","ind_extrativa","industria",2018,1383.25340107823,,,"Histórico","Histórico"
"Amazonas","estado","Norte","ind_extrativa","industria",2019,1625.60857848777,,,"Histórico","Histórico"
"Amazonas","estado","Norte","ind_extrativa","industria",2020,1184.04254082399,,,"Histórico","Histórico"
"Amazonas","estado","Norte","ind_extrativa","industria",2021,2520.76693961222,,,"Histórico","Histórico"
"Amazonas","estado","Norte","ind_extrativa","industria",2022,3674.7388764135,,,"Histórico","Histórico"
"Amazonas","estado","Norte","ind_extrativa","industria",2023,2922.70712292145,,,"Histórico","Histórico"
"Amazonas","estado","Norte","ind_extrativa","industria",2024,3543.57161273827,164.434594616189,7888.78010668446,"Projetado","Operacional"
"Amazonas","estado","Norte","ind_extrativa","industria",2025,4187.07866043773,8.63453691440291,21408.2688456864,"Projetado","Operacional"
"Amazonas","estado","Norte","ind_extrativa","industria",2026,4885.15209981726,0.447694681955416,57365.43811974,"Projetado","Operacional"
"Amazonas","estado","Norte","ind_transformacao","industria",2002,5564.465739286,,,"Histórico","Histórico"
"Amazonas","estado","Norte","ind_transformacao","industria",2003,7269.651062362,,,"Histórico","Histórico"
"Amazonas","estado","Norte","ind_transformacao","industria",2004,8308.65990953099,,,"Histórico","Histórico"
"Amazonas","estado","Norte","ind_transformacao","industria",2005,9372.20281180501,,,"Histórico","Histórico"
"Amazonas","estado","Norte","ind_transformacao","industria",2006,11558.203988639,,,"Histórico","Histórico"
"Amazonas","estado","Norte","ind_transformacao","industria",2007,11248.971536326,,,"Histórico","Histórico"
"Amazonas","estado","Norte","ind_transformacao","industria",2008,11752.902265643,,,"Histórico","Histórico"
"Amazonas","estado","Norte","ind_transformacao","industria",2009,12260.518731325,,,"Histórico","Histórico"
"Amazonas","estado","Norte","ind_transformacao","industria",2010,15781.3248631777,,,"Histórico","Histórico"
"Amazonas","estado","Norte","ind_transformacao","industria",2011,17703.7051811163,,,"Histórico","Histórico"
"Amazonas","estado","Norte","ind_transformacao","industria",2012,14425.5138460108,,,"Histórico","Histórico"
"Amazonas","estado","Norte","ind_transformacao","industria",2013,15994.3244960288,,,"Histórico","Histórico"
"Amazonas","estado","Norte","ind_transformacao","industria",2014,16537.4399265424,,,"Histórico","Histórico"
"Amazonas","estado","Norte","ind_transformacao","industria",2015,17394.1362399002,,,"Histórico","Histórico"
"Amazonas","estado","Norte","ind_transformacao","industria",2016,20817.6612383316,,,"Histórico","Histórico"
"Amazonas","estado","Norte","ind_transformacao","industria",2017,20611.2946301127,,,"Histórico","Histórico"
"Amazonas","estado","Norte","ind_transformacao","industria",2018,21748.6722346223,,,"Histórico","Histórico"
"Amazonas","estado","Norte","ind_transformacao","industria",2019,23828.0434310156,,,"Histórico","Histórico"
"Amazonas","estado","Norte","ind_transformacao","industria",2020,26463.9682302861,,,"Histórico","Histórico"
"Amazonas","estado","Norte","ind_transformacao","industria",2021,30136.8512139577,,,"Histórico","Histórico"
"Amazonas","estado","Norte","ind_transformacao","industria",2022,38194.1716713597,,,"Histórico","Histórico"
"Amazonas","estado","Norte","ind_transformacao","industria",2023,44850.4554359192,,,"Histórico","Histórico"
"Amazonas","estado","Norte","ind_transformacao","industria",2024,49098.5999737499,31125.9787333275,70945.0021728365,"Projetado","Operacional"
"Amazonas","estado","Norte","ind_transformacao","industria",2025,53642.8267486973,21558.5461446415,111999.749554645,"Projetado","Operacional"
"Amazonas","estado","Norte","ind_transformacao","industria",2026,57869.7047068071,14743.9206986362,174585.978690673,"Projetado","Operacional"
"Amazonas","estado","Norte","informacao_comunicacao","servicos",2002,221.25130427247,,,"Histórico","Histórico"
"Amazonas","estado","Norte","informacao_comunicacao","servicos",2003,307.77502933469,,,"Histórico","Histórico"
"Amazonas","estado","Norte","informacao_comunicacao","servicos",2004,319.07058682593,,,"Histórico","Histórico"
"Amazonas","estado","Norte","informacao_comunicacao","servicos",2005,434.72712304653,,,"Histórico","Histórico"
"Amazonas","estado","Norte","informacao_comunicacao","servicos",2006,446.00418488092,,,"Histórico","Histórico"
"Amazonas","estado","Norte","informacao_comunicacao","servicos",2007,577.69903361726,,,"Histórico","Histórico"
"Amazonas","estado","Norte","informacao_comunicacao","servicos",2008,556.45543863923,,,"Histórico","Histórico"
"Amazonas","estado","Norte","informacao_comunicacao","servicos",2009,579.15237339127,,,"Histórico","Histórico"
"Amazonas","estado","Norte","informacao_comunicacao","servicos",2010,610.10298967049,,,"Histórico","Histórico"
"Amazonas","estado","Norte","informacao_comunicacao","servicos",2011,660.6169622128,,,"Histórico","Histórico"
"Amazonas","estado","Norte","informacao_comunicacao","servicos",2012,654.95230918742,,,"Histórico","Histórico"
"Amazonas","estado","Norte","informacao_comunicacao","servicos",2013,856.4898508798,,,"Histórico","Histórico"
"Amazonas","estado","Norte","informacao_comunicacao","servicos",2014,1061.23062688629,,,"Histórico","Histórico"
"Amazonas","estado","Norte","informacao_comunicacao","servicos",2015,1170.94099726713,,,"Histórico","Histórico"
"Amazonas","estado","Norte","informacao_comunicacao","servicos",2016,1076.0805911229,,,"Histórico","Histórico"
"Amazonas","estado","Norte","informacao_comunicacao","servicos",2017,1162.22330363409,,,"Histórico","Histórico"
"Amazonas","estado","Norte","informacao_comunicacao","servicos",2018,1242.13061089405,,,"Histórico","Histórico"
"Amazonas","estado","Norte","informacao_comunicacao","servicos",2019,1287.62640529961,,,"Histórico","Histórico"
"Amazonas","estado","Norte","informacao_comunicacao","servicos",2020,1606.86009762784,,,"Histórico","Histórico"
"Amazonas","estado","Norte","informacao_comunicacao","servicos",2021,1591.61298590075,,,"Histórico","Histórico"
"Amazonas","estado","Norte","informacao_comunicacao","servicos",2022,1551.59982820486,,,"Histórico","Histórico"
"Amazonas","estado","Norte","informacao_comunicacao","servicos",2023,1816.73479008306,,,"Histórico","Histórico"
"Amazonas","estado","Norte","informacao_comunicacao","servicos",2024,1948.90181487685,1179.92922682816,2908.19641948845,"Projetado","Operacional"
"Amazonas","estado","Norte","informacao_comunicacao","servicos",2025,2082.96957134082,763.510296522983,4638.21090718067,"Projetado","Operacional"
"Amazonas","estado","Norte","informacao_comunicacao","servicos",2026,2194.52670067574,487.011013948557,7291.92594964585,"Projetado","Operacional"
"Amazonas","estado","Norte","outros_servicos","servicos",2002,1684.89617904744,,,"Histórico","Histórico"
"Amazonas","estado","Norte","outros_servicos","servicos",2003,1764.39724389776,,,"Histórico","Histórico"
"Amazonas","estado","Norte","outros_servicos","servicos",2004,2740.51521918126,,,"Histórico","Histórico"
"Amazonas","estado","Norte","outros_servicos","servicos",2005,2675.60388261389,,,"Histórico","Histórico"
"Amazonas","estado","Norte","outros_servicos","servicos",2006,3544.67231389668,,,"Histórico","Histórico"
"Amazonas","estado","Norte","outros_servicos","servicos",2007,3626.48561182904,,,"Histórico","Histórico"
"Amazonas","estado","Norte","outros_servicos","servicos",2008,3901.00627135428,,,"Histórico","Histórico"
"Amazonas","estado","Norte","outros_servicos","servicos",2009,4719.88854054737,,,"Histórico","Histórico"
"Amazonas","estado","Norte","outros_servicos","servicos",2010,4957.28069158927,,,"Histórico","Histórico"
"Amazonas","estado","Norte","outros_servicos","servicos",2011,5574.41005549904,,,"Histórico","Histórico"
"Amazonas","estado","Norte","outros_servicos","servicos",2012,6459.36966987985,,,"Histórico","Histórico"
"Amazonas","estado","Norte","outros_servicos","servicos",2013,7738.0114505225,,,"Histórico","Histórico"
"Amazonas","estado","Norte","outros_servicos","servicos",2014,8794.31982790992,,,"Histórico","Histórico"
"Amazonas","estado","Norte","outros_servicos","servicos",2015,8519.56937120602,,,"Histórico","Histórico"
"Amazonas","estado","Norte","outros_servicos","servicos",2016,8385.55435213293,,,"Histórico","Histórico"
"Amazonas","estado","Norte","outros_servicos","servicos",2017,9207.51704922116,,,"Histórico","Histórico"
"Amazonas","estado","Norte","outros_servicos","servicos",2018,9858.97662334951,,,"Histórico","Histórico"
"Amazonas","estado","Norte","outros_servicos","servicos",2019,10576.196076011,,,"Histórico","Histórico"
"Amazonas","estado","Norte","outros_servicos","servicos",2020,9988.20454854427,,,"Histórico","Histórico"
"Amazonas","estado","Norte","outros_servicos","servicos",2021,11452.6443821411,,,"Histórico","Histórico"
"Amazonas","estado","Norte","outros_servicos","servicos",2022,13047.5445932563,,,"Histórico","Histórico"
"Amazonas","estado","Norte","outros_servicos","servicos",2023,14573.6665108971,,,"Histórico","Histórico"
"Amazonas","estado","Norte","outros_servicos","servicos",2024,14955.6703189385,10017.8028781078,20686.5579891726,"Projetado","Operacional"
"Amazonas","estado","Norte","outros_servicos","servicos",2025,15268.2188003941,6843.1003103569,29230.3074349169,"Projetado","Operacional"
"Amazonas","estado","Norte","outros_servicos","servicos",2026,15341.5266001179,4595.77585057564,40677.867091866,"Projetado","Operacional"
"Amazonas","estado","Norte","transporte_armazenagem","servicos",2002,512.32178620499,,,"Histórico","Histórico"
"Amazonas","estado","Norte","transporte_armazenagem","servicos",2003,710.3077307351,,,"Histórico","Histórico"
"Amazonas","estado","Norte","transporte_armazenagem","servicos",2004,883.9014147038,,,"Histórico","Histórico"
"Amazonas","estado","Norte","transporte_armazenagem","servicos",2005,904.9104170349,,,"Histórico","Histórico"
"Amazonas","estado","Norte","transporte_armazenagem","servicos",2006,1066.9086305157,,,"Histórico","Histórico"
"Amazonas","estado","Norte","transporte_armazenagem","servicos",2007,1284.3580466856,,,"Histórico","Histórico"
"Amazonas","estado","Norte","transporte_armazenagem","servicos",2008,1619.2215607543,,,"Histórico","Histórico"
"Amazonas","estado","Norte","transporte_armazenagem","servicos",2009,1488.1292066953,,,"Histórico","Histórico"
"Amazonas","estado","Norte","transporte_armazenagem","servicos",2010,1991.20277869748,,,"Histórico","Histórico"
"Amazonas","estado","Norte","transporte_armazenagem","servicos",2011,2584.80266579496,,,"Histórico","Histórico"
"Amazonas","estado","Norte","transporte_armazenagem","servicos",2012,2644.38678535095,,,"Histórico","Histórico"
"Amazonas","estado","Norte","transporte_armazenagem","servicos",2013,2976.85637542636,,,"Histórico","Histórico"
"Amazonas","estado","Norte","transporte_armazenagem","servicos",2014,3242.58068826609,,,"Histórico","Histórico"
"Amazonas","estado","Norte","transporte_armazenagem","servicos",2015,3019.63478029502,,,"Histórico","Histórico"
"Amazonas","estado","Norte","transporte_armazenagem","servicos",2016,2801.04368228009,,,"Histórico","Histórico"
"Amazonas","estado","Norte","transporte_armazenagem","servicos",2017,2987.04618144746,,,"Histórico","Histórico"
"Amazonas","estado","Norte","transporte_armazenagem","servicos",2018,3212.04966168055,,,"Histórico","Histórico"
"Amazonas","estado","Norte","transporte_armazenagem","servicos",2019,3373.6216836542,,,"Histórico","Histórico"
"Amazonas","estado","Norte","transporte_armazenagem","servicos",2020,3431.98085038076,,,"Histórico","Histórico"
"Amazonas","estado","Norte","transporte_armazenagem","servicos",2021,4087.65056117549,,,"Histórico","Histórico"
"Amazonas","estado","Norte","transporte_armazenagem","servicos",2022,3701.22150661692,,,"Histórico","Histórico"
"Amazonas","estado","Norte","transporte_armazenagem","servicos",2023,4725.40836215724,,,"Histórico","Histórico"
"Amazonas","estado","Norte","transporte_armazenagem","servicos",2024,5213.43567098734,3207.95017562543,7663.43513641299,"Projetado","Operacional"
"Amazonas","estado","Norte","transporte_armazenagem","servicos",2025,5740.4903115985,2173.48265172881,12403.6048529958,"Projetado","Operacional"
"Amazonas","estado","Norte","transporte_armazenagem","servicos",2026,6241.24199231161,1454.05825167319,19823.0019410971,"Projetado","Operacional"
"Bahia","estado","Nordeste","adm_publica","adm_publica",2002,9691.9553563467,,,"Histórico","Histórico"
"Bahia","estado","Nordeste","adm_publica","adm_publica",2003,10803.7121575663,,,"Histórico","Histórico"
"Bahia","estado","Nordeste","adm_publica","adm_publica",2004,11737.2794086303,,,"Histórico","Histórico"
"Bahia","estado","Nordeste","adm_publica","adm_publica",2005,14017.8302918595,,,"Histórico","Histórico"
"Bahia","estado","Nordeste","adm_publica","adm_publica",2006,16008.4988241948,,,"Histórico","Histórico"
"Bahia","estado","Nordeste","adm_publica","adm_publica",2007,17807.9591632322,,,"Histórico","Histórico"
